name,domination_number,total_domination_number,connected_domination_number,independence_number,power_domination_number,zero_forcing_number,total_zero_forcing_number,diameter,radius,order,size,independent_domination_number,chromatic_number,matching_number,min_maximal_matching_number,triameter,randic_index,harmonic_index,sum_connectivity_index,min_degree,max_degree,clique_number,residue,annihilation_number,sub_total_domination_number,slater,k_slater_index,vertex_cover_number,k_residual_index,(order - domination_number),(order - total_domination_number),(order - connected_domination_number),(order - power_domination_number),(order - zero_forcing_number),(order - triameter),(order - diameter),(order - radius),(size - triameter),(size - diameter),(size - radius),(order - independent_domination_number),(order - chromatic_number),(order - matching_number),(order - min_maximal_matching_number),(size - matching_number),(size - min_maximal_matching_number),(order - min_degree),(order - max_degree),(order - clique_number),(order - residue),(order - annihilation_number),(order - sub_total_domination_number),(order - slater),(order - k_slater_index),(order - k_residual_index),order_number_of_divisors,order_sum_of_divisors,order_euler_totient,order_sum_of_proper_divisors,order_number_of_prime_factors,order_number_of_distinct_prime_factors,independence_number_of_divisors,independence_sum_of_divisors,independence_euler_totient,independence_sum_of_proper_divisors,independence_number_of_prime_factors,independence_number_of_distinct_prime_factors,matching_number_of_divisors,matching_sum_of_divisors,matching_euler_totient,matching_sum_of_proper_divisors,matching_number_of_prime_factors,matching_number_of_distinct_prime_factors,zero_forcing_number_of_divisors,zero_forcing_sum_of_divisors,zero_forcing_euler_totient,zero_forcing_sum_of_proper_divisors,zero_forcing_number_of_prime_factors,zero_forcing_number_of_distinct_prime_factors,domination_number_of_divisors,domination_sum_of_divisors,domination_euler_totient,domination_sum_of_proper_divisors,domination_number_of_prime_factors,domination_number_of_distinct_prime_factors,min_edge_cover,[(annihilation_number + residue)/ max_degree],[order/ max_degree],[order/ (max_degree + 1)],[order/ (max_degree - 1)],[order/ (max_degree + 2)],(residue + annihilation_number),a connected graph,a connected and bipartite graph,an eulerian graph,a connected and planar graph,a connected and regular graph,a connected and cubic graph,a connected graph which is not K_n,a connected and triangle-free graph,a connected and at-free graph,a tree graph,a connected and chordal graph,a connected and claw-free graph,a connected graph with maximum degree at most 3,a connected graph which is not K_n and has maximum degree at most 3,"a connected, claw-free, and cubic graph","a connected, planar, and cubic graph",a connected and cubic graph which is not K_4,a connected graph with a prime number of vertices,a connected graph with a prime number of edges,a connected graph with a prime independence number,a connected graph with a prime diameter,a connected graph with a prime zero forcing number,a connected graph with a prime total domination number,a connected graph with a prime domination number,a connected graph with a prime residue,a connected graph with a prime matching number,a connected and well-covered graph,a connected graph with diameter at most 3,a connected and planar graph with diameter at most 3,a connected graph with a total domination number equal to the domination number,a connected graph with mobious(d_1) + ... + mobious(d_n) > 0,a connected graph with mobious(d_1) + ... + mobious(d_n) = 0,a connected graph with mobious(d_1) + ... + mobious(d_n) < 0,a connected graph with mobious(order) < 0,a connected graph with mobious(order) > 0,a connected graph with mobious(order) = 0
cubic31.txt,4,4,5,5,2,4,5,5,3,12,18,4,3,6,4,10,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,7,3,8,8,7,10,8,2,7,9,8,13,15,8,9,6,8,12,14,9,9,9,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
cubic19.txt,3,4,4,4,1,3,3,3,3,10,15,3,3,5,4,8,5.0,5.0,6.123724356957946,3,3,3,3,5,4,3,1,6,2,7,6,6,9,7,2,7,7,7,12,12,7,7,5,6,10,11,7,7,7,7,5,6,7,9,8,4,18,4,8,2,2,3,7,2,3,1,1,2,6,4,1,1,1,2,4,2,1,1,1,2,4,2,1,1,1,5,2.6666666666666665,3.3333333333333335,2.5,5.0,2.0,8,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,True,True,False,True,True,False,False,False,True,False,True,False
cubic18.txt,3,4,5,4,2,4,4,3,3,10,15,3,3,5,4,7,5.0,5.0,6.123724356957946,3,3,3,3,5,4,3,1,6,2,7,6,5,8,6,3,7,7,8,12,12,7,7,5,6,10,11,7,7,7,7,5,6,7,9,8,4,18,4,8,2,2,3,7,2,3,1,1,2,6,4,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,5,2.6666666666666665,3.3333333333333335,2.5,5.0,2.0,8,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,True,False,True,False
cubic30.txt,3,4,5,5,2,5,5,6,3,12,18,3,3,6,4,13,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,8,7,10,7,-1,6,9,5,12,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
cubic24.txt,3,4,4,4,2,4,4,3,3,10,15,3,3,5,4,7,5.0,5.0,6.123724356957946,3,3,2,3,5,4,3,1,6,2,7,6,6,8,6,3,7,7,8,12,12,7,7,5,6,10,11,7,7,8,7,5,6,7,9,8,4,18,4,8,2,2,3,7,2,3,1,1,2,6,4,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,5,2.6666666666666665,3.3333333333333335,2.5,5.0,2.0,8,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,True,False
MathematicaGraph6028.txt,2,3,3,3,1,1,2,4,2,5,4,2,2,2,2,8,2.414213562373095,2.333333333333333,2.1547005383792515,1,2,2,2,3,3,2,1,2,2,3,2,2,4,4,-3,1,3,-4,0,2,3,3,3,3,2,2,4,3,3,3,2,2,3,4,3,2,6,4,1,1,1,2,4,2,1,1,1,2,3,1,1,1,1,1,1,1,0,0,0,2,3,1,1,1,1,3,2.5,2.5,1.6666666666666667,5.0,1.25,5,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False
cubic101.txt,4,4,5,5,2,4,4,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,7,3,8,8,7,10,8,4,9,9,10,15,15,8,9,6,8,12,14,9,9,10,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
G15.txt,1,2,1,3,1,2,3,2,1,5,5,1,3,2,1,6,2.2071067811865475,1.9666666666666668,2.210923771927642,1,4,3,3,3,2,1,1,2,1,4,3,4,4,3,-1,3,4,-1,3,4,4,2,3,4,3,4,4,1,2,2,2,3,4,4,4,2,6,4,1,1,1,2,4,2,1,1,1,2,3,1,1,1,1,2,3,1,1,1,1,1,1,1,0,0,0,3,1.5,1.25,1.0,1.6666666666666667,0.8333333333333334,6,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,False,True,False,False
G29.txt,1,2,1,1,1,4,4,1,1,5,10,1,5,2,2,3,2.5,2.5,3.5355339059327373,4,4,5,1,2,2,1,1,4,1,4,3,4,4,1,2,4,4,7,9,9,4,0,3,3,8,8,1,1,0,4,3,3,4,4,4,2,6,4,1,1,1,1,1,1,0,0,0,2,3,1,1,1,1,3,7,2,3,1,1,1,1,1,0,0,0,3,0.75,1.25,1.0,1.6666666666666667,0.8333333333333334,3,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False
G11.txt,1,2,1,4,1,3,4,2,1,5,4,1,2,1,1,6,2.0,1.6,1.7888543819998317,1,4,2,4,4,2,1,1,1,1,4,3,4,4,2,-1,3,4,-2,2,3,4,3,4,4,3,3,4,1,3,1,1,3,4,4,4,2,6,4,1,1,1,3,7,2,3,1,1,1,1,1,0,0,0,2,4,2,1,1,1,1,1,1,0,0,0,4,2.0,1.25,1.0,1.6666666666666667,0.8333333333333334,8,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False
G39.txt,4,5,5,5,2,4,4,6,3,12,16,4,3,6,4,13,5.900613459826018,5.804761904761905,6.796948552265244,2,4,3,4,7,4,3,2,7,2,8,7,7,10,8,-1,6,9,3,10,13,8,9,6,8,10,12,10,8,9,8,5,8,9,10,10,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,3,7,2,3,1,1,6,2.75,3.0,2.4,4.0,2.0,11,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
MathematicaGraph1569.txt,6,6,6,6,2,3,6,7,4,12,11,6,2,6,3,16,5.540111220059324,5.133333333333333,5.273872600770757,1,3,2,5,8,4,3,3,6,2,6,6,6,10,9,-4,5,8,-5,4,7,6,10,6,9,5,8,11,9,10,7,4,8,9,9,10,6,28,4,16,2,2,4,12,2,6,2,2,4,12,2,6,2,2,2,4,2,1,1,1,4,12,2,6,2,2,6,4.333333333333333,4.0,3.0,6.0,2.4,13,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True
cubic105.txt,4,4,5,5,2,5,5,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,7,3,8,8,7,10,7,4,9,9,10,15,15,8,9,6,8,12,14,9,9,10,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
cubic111.txt,3,4,5,5,2,4,4,3,3,12,18,3,3,6,5,9,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,1,7,3,9,8,7,10,8,3,9,9,9,15,15,9,9,6,7,12,13,9,9,10,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
T18.txt,2,2,2,2,1,4,4,2,2,7,15,2,4,3,3,5,3.48606797749979,3.4722222222222223,5.101100286299702,4,5,3,2,3,2,2,1,5,1,5,5,5,6,3,2,5,5,10,13,13,5,3,4,4,12,12,3,2,4,5,4,5,5,6,6,2,8,6,1,1,1,2,3,1,1,1,1,2,4,2,1,1,1,3,7,2,3,1,1,2,3,1,1,1,1,4,1.0,1.4,1.1666666666666667,1.75,1.0,5,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False
cubic20.txt,3,4,4,4,2,4,4,3,2,10,15,3,3,5,3,7,5.0,5.0,6.123724356957946,3,3,3,3,5,4,3,1,6,2,7,6,6,8,6,3,7,8,8,12,13,7,7,5,7,10,12,7,7,7,7,5,6,7,9,8,4,18,4,8,2,2,3,7,2,3,1,1,2,6,4,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,5,2.6666666666666665,3.3333333333333335,2.5,5.0,2.0,8,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,True,False,True,False
cubic34.txt,3,4,5,5,2,4,4,4,3,12,18,3,3,6,4,10,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,8,7,10,8,2,8,9,8,14,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
cubic35.txt,4,4,6,6,2,6,6,4,4,12,18,4,2,6,5,10,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,6,3,8,8,6,10,6,2,8,8,8,14,14,8,10,6,7,12,13,9,9,10,9,6,8,9,10,9,6,28,4,16,2,2,4,12,2,6,2,2,4,12,2,6,2,2,4,12,2,6,2,2,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,True,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
cubic21.txt,3,4,4,4,2,4,4,3,3,10,15,3,3,5,4,8,5.0,5.0,6.123724356957946,3,3,3,3,5,4,3,1,6,2,7,6,6,8,6,2,7,7,7,12,12,7,7,5,6,10,11,7,7,7,7,5,6,7,9,8,4,18,4,8,2,2,3,7,2,3,1,1,2,6,4,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,5,2.6666666666666665,3.3333333333333335,2.5,5.0,2.0,8,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,True,False
T19.txt,2,2,2,2,1,4,4,2,2,7,15,2,4,3,3,5,3.466237455741357,3.433333333333333,5.070003641610156,3,5,4,2,4,2,2,1,5,1,5,5,5,6,3,2,5,5,10,13,13,5,3,4,4,12,12,4,2,3,5,3,5,5,6,6,2,8,6,1,1,1,2,3,1,1,1,1,2,4,2,1,1,1,3,7,2,3,1,1,2,3,1,1,1,1,4,1.2,1.4,1.1666666666666667,1.75,1.0,6,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False
cubic110.txt,4,6,6,6,2,5,5,3,3,12,18,4,2,6,4,8,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,6,3,8,6,6,10,7,4,9,9,10,15,15,8,10,6,8,12,14,9,9,10,9,6,8,9,10,9,6,28,4,16,2,2,4,12,2,6,2,2,4,12,2,6,2,2,2,6,4,1,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,True,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
cubic104.txt,3,5,5,5,2,5,5,3,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,1,7,3,9,7,7,10,7,3,9,9,9,15,15,9,9,6,8,12,14,9,9,10,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True
MathematicaGraph1568.txt,5,5,5,5,2,3,5,6,3,10,9,5,2,5,3,14,4.629427617536365,4.3,4.3656243103068935,1,3,2,4,7,4,3,2,5,2,5,5,5,8,7,-4,4,7,-5,3,6,5,8,5,7,4,6,9,7,8,6,3,6,7,8,8,4,18,4,8,2,2,2,6,4,1,1,1,2,6,4,1,1,1,2,4,2,1,1,1,2,6,4,1,1,1,5,3.6666666666666665,3.3333333333333335,2.5,5.0,2.0,11,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,True,False
G38.txt,3,5,6,6,1,4,4,4,4,13,19,3,3,6,4,10,6.297267650144711,6.109523809523809,7.568846878915783,2,5,3,4,8,3,3,1,7,2,10,8,7,12,9,3,9,9,9,15,15,10,10,7,9,13,15,11,8,10,9,5,10,10,12,11,2,14,12,1,1,1,4,12,2,6,2,2,4,12,2,6,2,2,3,7,2,3,1,1,2,4,2,1,1,1,7,2.4,2.6,2.1666666666666665,3.25,1.8571428571428572,12,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False
"3,6_cubic_cage.txt",4,6,6,7,2,6,6,3,3,14,21,4,2,7,5,8,7.0,7.0,8.573214099741124,3,3,2,4,7,5,4,1,7,3,10,8,8,12,8,6,11,11,13,18,18,10,12,7,9,14,16,11,11,12,10,7,9,10,13,11,4,24,6,10,2,2,2,8,6,1,1,1,2,8,6,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,7,3.6666666666666665,4.666666666666667,3.5,7.0,2.8,11,True,True,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
G10.txt,2,3,3,3,1,1,2,4,2,5,4,2,2,2,2,8,2.414213562373095,2.333333333333333,2.1547005383792515,1,2,2,2,3,3,2,1,2,2,3,2,2,4,4,-3,1,3,-4,0,2,3,3,3,3,2,2,4,3,3,3,2,2,3,4,3,2,6,4,1,1,1,2,4,2,1,1,1,2,3,1,1,1,1,1,1,1,0,0,0,2,3,1,1,1,1,3,2.5,2.5,1.6666666666666667,5.0,1.25,5,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False
G12.txt,2,2,2,3,1,2,3,3,2,5,4,2,2,2,1,8,2.270055610029662,2.0666666666666664,2.0245638646895836,1,3,2,3,3,2,2,1,2,1,3,3,3,4,3,-3,2,3,-4,1,2,3,3,3,4,2,3,4,2,3,2,2,3,3,4,4,2,6,4,1,1,1,2,4,2,1,1,1,2,3,1,1,1,1,2,3,1,1,1,1,2,3,1,1,1,1,3,2.0,1.6666666666666667,1.25,2.5,1.0,6,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False
cubic112.txt,3,5,5,5,2,5,5,3,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,1,7,3,9,7,7,10,7,3,9,9,9,15,15,9,9,6,8,12,14,9,9,10,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True
cubic106.txt,4,5,5,5,2,5,5,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,7,3,8,7,7,10,7,4,9,9,10,15,15,8,9,6,8,12,14,9,9,10,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True
cubic37.txt,4,4,6,4,2,4,4,4,4,12,18,4,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,8,2,8,8,6,10,8,3,8,8,9,14,14,8,9,6,8,12,14,9,9,9,9,6,8,9,10,10,6,28,4,16,2,2,3,7,2,3,1,1,4,12,2,6,2,2,3,7,2,3,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
cubic23.txt,3,4,4,4,2,4,4,3,2,10,15,3,3,5,3,7,5.0,5.0,6.123724356957946,3,3,2,3,5,4,3,1,6,2,7,6,6,8,6,3,7,8,8,12,13,7,7,5,7,10,12,7,7,8,7,5,6,7,9,8,4,18,4,8,2,2,3,7,2,3,1,1,2,6,4,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,5,2.6666666666666665,3.3333333333333335,2.5,5.0,2.0,8,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,True,False
cubic9.txt,3,4,4,4,2,5,5,5,3,10,15,3,3,5,3,11,5.0,5.0,6.123724356957946,3,3,3,3,5,4,3,1,6,2,7,6,6,8,5,-1,5,7,4,10,12,7,7,5,7,10,12,7,7,7,7,5,6,7,9,8,4,18,4,8,2,2,3,7,2,3,1,1,2,6,4,1,1,1,2,6,4,1,1,1,2,4,2,1,1,1,5,2.6666666666666665,3.3333333333333335,2.5,5.0,2.0,8,True,False,False,True,True,True,True,False,True,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False
cubic22.txt,3,4,4,5,2,5,5,3,3,10,15,3,2,5,3,8,5.0,5.0,6.123724356957946,3,3,2,3,5,4,3,1,5,3,7,6,6,8,5,2,7,7,7,12,12,7,8,5,7,10,12,7,7,8,7,5,6,7,9,7,4,18,4,8,2,2,2,6,4,1,1,1,2,6,4,1,1,1,2,6,4,1,1,1,2,4,2,1,1,1,5,2.6666666666666665,3.3333333333333335,2.5,5.0,2.0,8,True,True,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,True,False
cubic8.txt,3,3,3,3,2,4,4,2,2,8,12,3,3,4,3,6,4.0,4.0,4.898979485566357,3,3,2,2,4,3,2,2,5,2,5,5,5,6,4,2,6,6,6,10,10,5,5,4,5,8,9,5,5,6,6,4,5,6,6,6,4,15,4,7,1,1,2,4,2,1,1,1,3,7,2,3,1,1,3,7,2,3,1,1,2,4,2,1,1,1,4,2.0,2.6666666666666665,2.0,4.0,1.6,6,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,True,True,False,True,True,False,True,False,False,True,False,False,True
cubic36.txt,4,4,6,5,2,5,5,4,4,12,18,4,3,6,4,10,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,7,3,8,8,6,10,7,2,8,8,8,14,14,8,9,6,8,12,14,9,9,9,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
MathematicaGraph3426.txt,3,3,3,3,1,2,3,4,2,6,5,3,2,3,2,10,2.808060412490447,2.6333333333333333,2.5491277293791677,1,3,2,3,4,3,2,2,3,1,3,3,3,5,4,-4,2,4,-5,1,3,3,4,3,4,2,3,5,3,4,3,2,3,4,4,5,4,12,2,6,2,2,2,4,2,1,1,1,2,4,2,1,1,1,2,3,1,1,1,1,2,4,2,1,1,1,3,2.3333333333333335,2.0,1.5,3.0,1.2,7,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False
MathematicaGraph1557.txt,3,4,4,7,3,4,7,4,2,10,9,3,2,3,3,12,4.464101615137755,4.0,4.224744871391589,1,3,2,4,7,4,3,1,3,3,7,6,6,7,6,-2,6,8,-3,5,7,7,8,7,7,6,6,9,7,8,6,3,6,7,9,7,4,18,4,8,2,2,2,8,6,1,1,1,2,4,2,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,7,3.6666666666666665,3.3333333333333335,2.5,5.0,2.0,11,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
cubic107.txt,4,4,5,5,2,5,5,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,7,3,8,8,7,10,7,4,9,9,10,15,15,8,9,6,8,12,14,9,9,10,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
G13.txt,2,2,2,3,1,2,2,3,2,5,5,2,2,2,2,6,2.393846850117352,2.3,2.3944271909999157,1,3,2,2,3,2,2,1,2,2,3,3,3,4,3,-1,2,3,-1,2,3,3,3,3,3,3,3,4,2,3,3,2,3,3,4,3,2,6,4,1,1,1,2,4,2,1,1,1,2,3,1,1,1,1,2,3,1,1,1,1,2,3,1,1,1,1,3,1.6666666666666667,1.6666666666666667,1.25,2.5,1.0,5,True,True,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False
MathematicaGraph7551.txt,2,3,3,5,1,3,4,4,2,7,6,2,2,2,2,10,3.060660171779821,2.7,2.8272393461533625,1,4,2,4,5,3,2,1,2,2,5,4,4,6,4,-3,3,5,-4,2,4,5,5,5,5,4,4,6,3,5,3,2,4,5,6,5,2,8,6,1,1,1,2,6,4,1,1,1,2,3,1,1,1,1,2,4,2,1,1,1,2,3,1,1,1,1,5,2.25,1.75,1.4,2.3333333333333335,1.1666666666666667,9,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False
MathematicaGraph7579.txt,4,5,6,5,1,2,3,6,3,9,8,4,2,4,3,16,4.346065214951231,4.2,4.073691594068752,1,3,2,4,5,4,3,2,4,2,5,4,3,8,7,-7,3,6,-8,2,5,5,7,5,6,4,5,8,6,7,5,4,5,6,7,7,3,13,6,4,1,1,2,6,4,1,1,1,3,7,2,3,1,1,2,3,1,1,1,1,3,7,2,3,1,1,5,3.0,3.0,2.25,4.5,1.8,9,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True
MathematicaGraph7586.txt,3,5,5,6,1,3,4,6,3,9,8,3,2,3,3,14,4.121320343559642,3.8,3.8656243103068935,1,4,2,4,6,4,3,1,3,2,6,4,4,8,6,-5,3,6,-6,2,5,6,7,6,6,5,5,8,5,7,5,3,5,6,8,7,3,13,6,4,1,1,4,12,2,6,2,2,2,4,2,1,1,1,2,4,2,1,1,1,2,4,2,1,1,1,6,2.5,2.25,1.8,3.0,1.5,10,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True
